City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Delhi,2018-07-26,82.31,121.99,21.02,49.95,70.97,7.13,1.21,13.5,41.55,0.4,11.32,1.57,169,Moderate
Delhi,2018-07-27,79.31,129.58,22.51,48.09,70.6,9.55,1.25,17.92,40.96,3.95,6.7,0.92,165,Moderate
Delhi,2018-07-28,72.13,135.94,20.37,48.05,68.42,5.04,1.14,14.65,33.65,3.31,11.62,0.75,164,Moderate
Delhi,2018-07-29,74.64,133.4,23.16,48.99,72.15,29.5,0.97,18.27,33.21,0.9,4.77,2.72,155,Moderate
Delhi,2018-07-30,79.21,149.04,25.47,53.92,79.39,22.51,1.05,16.17,34.68,4.29,0.99,0.87,163,Moderate
Delhi,2018-07-31,71.67,153.31,24.1,53.88,77.98,16.08,1.25,17.61,34.18,4.2,10.02,2.12,180,Moderate
Delhi,2018-08-01,83.28,137.99,21.77,51.99,73.76,15.36,1.21,17.33,41.36,1.58,11.75,2.58,168,Moderate
Delhi,2018-08-02,77.83,141.84,21.83,52.53,74.36,28.59,0.9,16.18,37.7,3.33,4.92,0.17,164,Moderate
Delhi,2018-08-03,65.0,130.87,24.51,52.3,76.81,30.88,1.05,17.0,38.03,0.89,9.7,1.7,151,Moderate
Delhi,2018-08-04,67.56,129.66,22.2,45.53,67.73,12.51,1.17,13.98,41.24,2.85,7.08,2.52,164,Moderate
Delhi,2018-08-05,75.47,118.74,24.32,51.63,75.95,17.14,1.03,13.94,31.91,0.4,9.51,0.93,169,Moderate
Delhi,2018-08-06,93.99,148.5,22.52,48.27,70.79,25.14,1.38,15.67,37.39,2.88,2.79,1.31,192,Moderate
Delhi,2018-08-07,76.05,126.86,19.36,46.17,65.53,34.12,1.17,16.69,38.13,0.6,5.14,2.24,169,Moderate
Delhi,2018-08-08,69.77,150.28,20.64,45.57,66.21,13.06,1.06,12.68,35.35,1.36,8.05,2.91,165,Moderate
Delhi,2018-08-09,74.31,128.61,19.64,48.91,68.55,33.95,1.28,19.35,32.8,1.2,8.27,2.15,166,Moderate
Delhi,2018-08-10,76.16,162.72,23.99,52.62,76.61,26.03,1.29,12.93,39.11,3.09,5.19,0.14,190,Moderate
Delhi,2018-08-11,71.13,130.91,24.79,49.75,74.54,8.06,1.04,18.25,40.26,0.14,5.49,0.37,155,Moderate
Delhi,2018-08-12,73.68,133.55,17.48,43.58,61.06,22.68,1.3,15.12,36.03,2.8,7.83,0.8,163,Moderate
Delhi,2018-08-13,77.39,141.87,19.94,49.06,69.0,18.77,1.12,14.43,34.34,3.32,7.48,2.05,172,Moderate
Delhi,2018-08-14,76.35,140.22,21.45,44.4,65.85,20.64,1.3,16.41,40.73,0.4,4.77,2.77,168,Moderate
Delhi,2018-08-15,98.95,151.26,20.94,44.48,65.42,12.45,1.44,16.61,37.08,3.2,5.42,1.38,197,Moderate
Delhi,2018-08-16,92.48,165.8,21.69,48.08,69.77,32.81,1.34,12.45,38.02,0.56,9.29,1.29,203,Poor
Delhi,2018-08-17,76.6,129.67,20.1,48.88,68.98,13.68,1.17,17.58,40.28,1.46,3.37,1.59,164,Moderate
Delhi,2018-08-18,76.85,165.25,26.25,54.2,80.45,33.58,1.3,15.07,42.02,1.54,4.58,1.57,198,Moderate
Delhi,2018-08-19,75.8,147.94,29.07,61.94,91.01,27.45,1.22,16.73,41.69,2.03,7.52,0.57,181,Moderate
Delhi,2018-08-20,79.98,160.42,19.15,45.85,65.0,7.51,1.34,17.49,44.98,0.18,2.41,2.68,192,Moderate
Delhi,2018-08-21,71.11,139.18,20.61,48.77,69.38,33.8,1.25,20.85,32.49,2.81,6.9,1.31,175,Moderate
Delhi,2018-08-22,85.44,120.46,23.8,54.34,78.14,31.12,1.23,18.11,32.81,2.88,6.62,0.43,178,Moderate
Delhi,2018-08-23,78.24,131.58,20.37,48.37,68.74,20.23,1.27,14.01,41.43,1.94,0.71,2.4,174,Moderate
Delhi,2018-08-24,81.6,141.77,23.29,58.11,81.4,26.7,1.17,17.92,41.35,2.46,10.12,2.48,185,Moderate
Delhi,2018-08-25,89.71,163.62,20.94,47.5,68.44,29.11,1.29,13.36,34.8,4.07,2.84,0.29,189,Moderate
Delhi,2018-08-26,82.66,162.87,21.16,51.98,73.14,16.26,1.33,16.09,35.76,3.64,5.48,2.99,190,Moderate
Delhi,2018-08-27,75.19,125.3,21.71,45.24,66.95,24.7,1.11,14.75,35.58,3.22,0.6,0.73,163,Moderate
Delhi,2018-08-28,69.28,149.52,24.19,51.07,75.26,29.09,1.24,19.03,39.66,2.38,2.11,2.05,159,Moderate
Delhi,2018-08-29,98.59,169.22,22.22,48.08,70.3,24.62,1.53,16.59,38.79,4.01,7.16,1.93,215,Poor
Delhi,2018-08-30,87.56,148.56,19.63,46.05,65.68,11.45,1.31,17.87,33.97,1.97,10.94,1.57,199,Moderate
Delhi,2018-08-31,88.1,152.11,26.34,54.12,80.46,24.09,1.35,14.68,33.63,1.53,3.6,0.65,182,Moderate
Delhi,2018-09-01,87.82,176.63,21.45,43.9,65.35,27.83,1.56,17.24,40.15,0.93,1.52,2.13,210,Poor
Delhi,2018-09-02,71.13,151.3,21.94,43.74,65.68,14.76,1.24,16.19,40.72,4.06,11.96,2.49,183,Moderate
Delhi,2018-09-03,83.9,163.95,22.9,47.17,70.07,30.74,1.47,16.25,34.75,4.49,3.28,0.22,195,Moderate
Delhi,2018-09-04,80.61,149.03,20.94,49.46,70.4,5.43,1.42,16.67,42.33,3.46,7.67,2.31,185,Moderate
Delhi,2018-09-05,85.86,167.2,26.5,53.87,80.37,27.7,1.42,16.66,45.02,2.05,8.64,1.23,182,Moderate
Delhi,2018-09-06,85.89,173.29,18.91,41.6,60.51,25.24,1.54,17.25,35.63,3.08,4.79,2.83,210,Poor
Delhi,2018-09-07,91.12,153.62,22.56,54.45,77.01,24.08,1.29,18.16,41.47,2.74,2.56,2.14,206,Poor
Delhi,2018-09-08,101.29,186.46,25.35,51.37,76.72,21.08,1.71,19.11,39.66,2.25,5.12,0.55,235,Poor
Delhi,2018-09-09,85.94,177.43,20.5,50.6,71.1,5.95,1.3,17.53,42.45,1.96,1.47,1.86,213,Poor
Delhi,2018-09-10,87.59,160.56,23.58,46.78,70.36,18.95,1.26,17.79,39.01,3.83,1.22,1.07,191,Moderate
Delhi,2018-09-11,99.47,181.58,21.28,47.33,68.61,13.06,1.46,15.64,35.18,0.54,2.43,0.53,221,Poor
Delhi,2018-09-12,94.84,177.55,20.24,47.4,67.64,15.66,1.34,13.59,36.05,3.07,1.22,0.71,209,Poor
Delhi,2018-09-13,89.22,169.71,24.23,53.52,77.75,29.11,1.23,15.24,37.4,0.7,7.18,1.57,206,Poor
Delhi,2018-09-14,91.4,175.12,17.44,42.9,60.34,17.56,1.43,15.84,41.66,2.12,8.84,1.77,218,Poor
Delhi,2018-09-15,96.76,173.2,24.28,48.34,72.62,31.69,1.55,17.61,38.55,1.73,2.74,1.52,206,Poor
Delhi,2018-09-16,103.62,186.12,22.17,49.75,71.92,27.87,1.45,17.9,31.18,0.65,2.76,2.86,215,Poor
Delhi,2018-09-17,91.1,151.41,22.2,48.6,70.8,16.17,1.28,21.37,40.64,3.01,2.12,1.76,203,Poor
Delhi,2018-09-18,88.26,162.73,21.01,47.84,68.85,28.93,1.53,14.9,33.58,1.72,1.5,1.71,209,Poor
Delhi,2018-09-19,100.64,184.8,25.2,52.08,77.28,12.49,1.48,14.04,35.29,1.26,0.51,2.62,223,Poor
Delhi,2018-09-20,107.43,178.59,25.34,51.83,77.17,6.2,1.53,11.83,37.88,1.38,2.89,0.79,229,Poor
Delhi,2018-09-21,92.09,177.71,24.69,56.36,81.05,22.91,1.44,15.59,33.14,4.5,9.35,1.25,209,Poor
Delhi,2018-09-22,98.34,177.49,16.84,41.48,58.32,6.05,1.53,17.54,40.03,2.53,5.54,2.53,218,Poor
Delhi,2018-09-23,117.85,226.37,22.3,51.0,73.3,29.04,1.88,14.21,35.81,1.83,9.13,0.46,284,Poor
Delhi,2018-09-24,99.33,181.32,26.83,57.39,84.22,12.03,1.56,15.65,38.39,1.62,0.85,2.89,216,Poor
Delhi,2018-09-25,111.78,201.46,25.35,52.78,78.13,33.41,1.59,13.08,42.59,3.99,9.0,0.9,247,Poor
Delhi,2018-09-26,114.84,190.23,24.31,49.08,73.39,10.57,1.64,12.72,41.99,1.74,11.18,0.28,243,Poor
Delhi,2018-09-27,93.6,183.91,22.27,49.78,72.05,24.86,1.39,16.97,38.04,3.41,9.17,1.78,224,Poor
Delhi,2018-09-28,105.16,185.4,20.54,49.05,69.59,15.26,1.4,18.27,34.7,1.99,10.06,0.45,218,Poor
Delhi,2018-09-29,100.67,198.86,22.07,49.75,71.82,9.93,1.64,12.3,31.5,0.61,6.79,2.72,225,Poor
Delhi,2018-09-30,108.11,210.59,22.32,50.8,73.12,14.8,1.89,16.53,40.93,0.15,10.01,2.42,254,Poor
Delhi,2018-10-01,107.48,185.53,22.05,45.89,67.94,5.97,1.68,15.81,35.28,3.0,6.62,0.4,241,Poor
Delhi,2018-10-02,100.83,198.8,20.88,49.38,70.26,23.42,1.59,12.18,36.35,1.21,7.14,1.14,242,Poor
Delhi,2018-10-03,120.69,220.8,18.18,41.34,59.52,11.27,1.97,15.34,35.93,0.47,5.87,1.5,268,Poor
Delhi,2018-10-04,106.7,201.81,23.92,48.15,72.07,8.56,1.74,15.18,30.52,4.21,8.36,1.64,235,Poor
Delhi,2018-10-05,104.69,186.28,20.97,45.41,66.38,26.44,1.66,15.38,38.21,0.4,5.3,0.44,237,Poor
Delhi,2018-10-06,113.13,199.29,24.43,50.9,75.33,23.35,1.55,17.43,42.64,1.74,3.44,0.41,254,Poor
Delhi,2018-10-07,101.25,176.78,22.76,54.63,77.39,9.7,1.65,18.57,35.28,3.74,0.98,1.32,241,Poor
Delhi,2018-10-08,101.13,199.28,23.79,50.07,73.86,20.94,1.63,16.45,32.92,3.08,5.43,2.22,225,Poor
Delhi,2018-10-09,120.14,224.86,22.14,50.61,72.75,32.45,1.88,18.51,42.66,1.21,10.21,1.5,275,Poor
Delhi,2018-10-10,98.47,160.32,24.57,53.04,77.61,29.16,1.57,15.81,34.54,4.27,5.1,2.37,221,Poor
Delhi,2018-10-11,120.23,215.52,23.17,55.13,78.3,14.22,1.92,18.18,33.39,2.5,5.3,0.56,271,Poor
Delhi,2018-10-12,104.09,205.01,21.22,51.01,72.23,12.01,1.65,15.61,42.19,0.2,10.1,2.93,249,Poor
Delhi,2018-10-13,121.98,221.08,21.01,47.62,68.63,5.86,1.95,15.79,35.92,2.67,0.63,2.38,280,Poor
Delhi,2018-10-14,112.6,188.65,23.75,55.98,79.73,32.13,1.81,16.08,41.81,1.75,6.82,0.25,255,Poor
Delhi,2018-10-15,113.53,193.58,23.71,47.64,71.35,7.86,1.75,17.31,35.81,2.08,4.38,2.62,243,Poor
Delhi,2018-10-16,93.66,164.08,21.19,43.47,64.66,9.62,1.51,13.53,43.31,0.76,3.58,1.15,216,Poor
Delhi,2018-10-17,126.14,206.2,23.81,56.27,80.08,31.58,1.89,14.28,33.45,4.04,3.92,0.77,266,Poor
Delhi,2018-10-18,104.09,204.41,24.51,52.06,76.57,15.81,1.72,17.96,33.59,3.05,3.61,0.34,241,Poor
Delhi,2018-10-19,118.03,221.15,24.78,54.21,78.99,17.34,1.77,16.45,30.7,1.98,4.3,1.74,260,Poor
Delhi,2018-10-20,117.19,211.85,24.51,51.7,76.21,12.59,1.93,16.44,34.19,3.91,1.68,0.47,260,Poor
Delhi,2018-10-21,111.41,216.52,24.32,53.61,77.93,17.87,1.94,19.38,41.67,1.31,9.34,0.76,257,Poor
Delhi,2018-10-22,115.69,218.05,23.5,52.78,76.28,32.87,1.65,16.57,34.61,1.56,5.85,0.14,253,Poor
Delhi,2018-10-23,126.9,230.21,20.99,50.3,71.29,13.88,2.15,15.45,29.17,3.02,11.6,0.25,289,Poor
Delhi,2018-10-24,126.32,222.24,25.3,61.47,86.77,26.44,2.01,12.66,37.31,1.39,6.54,2.12,275,Poor
Delhi,2018-10-25,126.61,231.72,21.9,54.73,76.63,13.16,1.96,18.32,39.01,1.06,8.11,1.94,285,Poor
Delhi,2018-10-26,120.54,210.65,22.35,54.69,77.04,29.95,2.08,17.33,34.49,4.14,7.97,0.4,272,Poor
Delhi,2018-10-27,127.54,212.32,19.46,48.49,67.95,21.21,1.75,16.55,34.97,3.85,11.51,1.74,271,Poor
Delhi,2018-10-28,117.36,192.51,22.98,53.51,76.49,7.9,1.98,12.88,36.68,0.88,11.85,1.39,265,Poor
Delhi,2018-10-29,127.86,224.64,22.46,47.75,70.21,25.47,1.84,18.03,31.47,1.49,2.03,1.93,277,Poor
Delhi,2018-10-30,120.93,241.2,24.8,54.25,79.05,10.6,2.01,17.06,45.04,0.21,3.77,1.38,285,Poor
Delhi,2018-10-31,130.4,232.07,22.23,48.82,71.05,7.58,2.21,15.52,35.43,0.35,1.71,1.8,283,Poor
Delhi,2018-11-01,116.73,221.85,22.3,51.9,74.2,23.41,1.75,16.0,33.63,4.05,9.81,1.79,261,Poor
Delhi,2018-11-02,127.8,254.35,21.95,47.92,69.87,15.76,2.12,20.33,34.32,4.11,0.74,1.02,298,Poor
Delhi,2018-11-03,126.46,210.05,23.86,56.51,80.37,8.61,2.04,15.43,40.72,2.67,11.65,1.2,272,Poor
Delhi,2018-11-04,126.04,226.86,20.0,45.0,65.0,8.45,1.78,16.04,35.26,3.99,5.27,1.22,287,Poor
Delhi,2018-11-05,133.61,220.9,23.29,50.71,74.0,22.45,1.95,16.8,37.69,1.87,4.39,0.47,280,Poor
Delhi,2018-11-06,115.6,217.72,21.63,46.64,68.27,31.16,1.91,17.35,35.28,2.64,4.47,2.43,274,Poor
Delhi,2018-11-07,124.68,235.58,22.39,50.56,72.95,22.87,1.87,12.85,37.7,0.45,11.31,2.29,281,Poor
Delhi,2018-11-08,135.61,239.83,23.85,49.82,73.67,13.31,2.14,14.34,39.73,4.24,1.93,2.64,293,Poor
Delhi,2018-11-09,121.36,251.55,22.4,50.5,72.9,24.32,2.3,15.56,35.3,1.78,1.13,1.84,303,Very Poor
Delhi,2018-11-10,127.54,243.11,21.3,48.83,70.13,28.99,2.05,13.1,42.83,2.54,10.0,1.93,291,Poor
Delhi,2018-11-11,142.08,252.38,22.7,49.61,72.31,10.55,2.21,20.54,40.29,0.36,7.45,2.31,306,Very Poor
Delhi,2018-11-12,116.57,228.28,19.97,47.63,67.6,11.07,1.82,16.47,37.16,1.8,1.09,1.25,281,Poor
Delhi,2018-11-13,124.38,219.27,23.79,48.49,72.28,21.74,1.67,16.04,44.78,4.32,1.06,0.38,258,Poor
Delhi,2018-11-14,156.92,273.31,21.01,48.05,69.06,34.69,2.13,17.64,38.48,3.11,11.41,0.51,331,Very Poor
Delhi,2018-11-15,130.57,269.19,23.9,55.55,79.45,10.31,1.95,15.4,36.55,0.53,11.5,1.84,319,Very Poor
Delhi,2018-11-16,130.32,257.69,20.5,44.42,64.92,19.25,2.17,14.87,42.16,4.16,1.34,0.91,305,Very Poor
Delhi,2018-11-17,140.61,262.95,20.98,50.2,71.18,28.97,2.11,15.0,39.29,1.57,8.91,1.32,325,Very Poor
Delhi,2018-11-18,141.79,250.79,21.24,51.36,72.6,17.47,2.14,16.56,36.54,2.51,5.13,1.61,307,Very Poor
Delhi,2018-11-19,138.63,232.45,21.09,45.3,66.39,22.27,2.25,15.6,30.67,0.81,5.93,1.71,295,Poor
Delhi,2018-11-20,123.5,241.66,25.4,54.82,80.22,22.02,1.88,14.75,39.73,3.6,8.95,1.87,295,Poor
Delhi,2018-11-21,130.3,232.95,21.17,43.73,64.9,5.72,2.29,16.69,30.64,2.67,11.33,0.61,295,Poor
Delhi,2018-11-22,133.99,252.19,25.85,53.41,79.26,10.89,2.22,20.24,27.96,0.2,10.41,1.77,313,Very Poor
Delhi,2018-11-23,145.17,253.87,23.44,55.25,78.69,10.96,2.22,16.64,32.92,1.19,4.02,1.71,318,Very Poor
Delhi,2018-11-24,133.76,277.09,20.26,47.1,67.36,17.01,2.07,16.4,38.38,3.67,0.66,1.98,320,Very Poor
Delhi,2018-11-25,150.31,292.0,22.03,44.08,66.11,6.48,2.42,18.52,34.11,1.12,10.82,0.84,333,Very Poor
Delhi,2018-11-26,144.92,265.3,23.79,50.0,73.79,27.8,2.19,18.3,41.04,1.48,5.22,0.71,333,Very Poor
Delhi,2018-11-27,142.1,256.67,23.99,51.58,75.57,26.88,2.29,17.39,34.06,2.63,2.88,1.56,320,Very Poor
Delhi,2018-11-28,136.33,237.44,23.41,55.16,78.57,10.96,2.14,17.53,32.33,3.55,10.96,1.17,316,Very Poor
Delhi,2018-11-29,146.41,261.53,23.02,51.48,74.5,8.27,2.32,15.75,36.01,1.19,4.14,2.45,328,Very Poor
Delhi,2018-11-30,139.65,265.63,22.51,47.74,70.25,14.95,2.25,16.85,38.57,2.3,7.93,1.58,320,Very Poor
Delhi,2018-12-01,137.01,260.58,25.23,51.25,76.48,14.39,2.08,18.39,40.93,3.88,2.01,2.14,318,Very Poor
Delhi,2018-12-02,151.96,281.28,25.13,52.21,77.34,16.5,2.29,15.27,45.23,0.84,10.12,1.69,334,Very Poor
Delhi,2018-12-03,143.92,295.43,20.95,51.06,72.01,30.17,2.3,18.55,40.13,3.05,8.52,1.15,335,Very Poor
Delhi,2018-12-04,152.19,280.7,22.8,49.12,71.92,13.12,2.36,14.14,38.75,1.19,11.33,0.96,340,Very Poor
Delhi,2018-12-05,148.3,262.7,22.27,50.16,72.43,31.4,2.08,13.13,39.12,2.32,6.34,0.5,320,Very Poor
Delhi,2018-12-06,132.44,234.27,18.49,43.79,62.28,29.61,2.2,19.49,36.47,2.95,5.32,1.43,297,Poor
Delhi,2018-12-07,147.57,256.85,21.25,50.58,71.83,17.56,2.36,17.59,36.17,1.07,0.5,2.75,343,Very Poor
Delhi,2018-12-08,147.91,272.53,20.84,50.6,71.44,20.37,2.27,15.42,40.96,1.63,4.81,1.9,329,Very Poor
Delhi,2018-12-09,144.51,273.41,23.59,48.21,71.8,30.98,2.04,14.62,38.41,0.14,9.45,1.44,323,Very Poor
Delhi,2018-12-10,160.51,296.16,22.12,50.99,73.11,5.21,2.54,12.75,35.75,1.88,3.2,2.47,363,Very Poor
Delhi,2018-12-11,151.88,274.06,23.16,46.96,70.12,32.16,2.46,12.46,30.68,2.27,4.3,0.41,349,Very Poor
Delhi,2018-12-12,134.49,244.65,21.7,46.32,68.02,8.72,2.15,15.02,39.15,0.41,10.96,0.65,316,Very Poor
Delhi,2018-12-13,156.02,278.86,23.19,48.35,71.54,33.04,2.32,16.51,38.03,4.1,9.93,2.68,338,Very Poor
Delhi,2018-12-14,143.21,258.44,19.44,46.59,66.03,25.74,2.38,13.07,29.07,0.84,4.07,1.56,331,Very Poor
Delhi,2018-12-15,157.53,270.33,20.87,51.68,72.55,13.22,2.41,14.29,32.94,4.3,11.47,1.12,347,Very Poor
Delhi,2018-12-16,140.34,249.85,22.36,51.61,73.97,23.83,2.28,14.9,35.74,0.94,2.18,2.82,311,Very Poor
Delhi,2018-12-17,159.87,285.51,22.14,47.89,70.03,29.43,2.32,18.07,34.12,1.78,2.02,0.67,356,Very Poor
Delhi,2018-12-18,143.38,258.71,26.01,54.73,80.74,11.12,2.21,19.35,43.62,2.16,9.71,0.62,333,Very Poor
Delhi,2018-12-19,153.25,286.31,20.49,49.39,69.88,13.94,2.54,13.21,35.1,0.49,10.97,0.12,359,Very Poor
Delhi,2018-12-20,144.19,272.55,23.49,51.89,75.38,31.53,2.41,15.57,34.77,2.54,6.65,0.67,338,Very Poor
Delhi,2018-12-21,136.37,255.11,25.63,54.77,80.4,32.58,2.27,17.9,31.87,1.96,4.43,2.89,325,Very Poor
Delhi,2018-12-22,147.06,244.81,25.18,52.79,77.97,15.26,2.5,15.49,39.59,2.01,10.26,1.15,339,Very Poor
Delhi,2018-12-23,164.11,297.49,22.86,51.52,74.38,27.47,2.5,14.89,44.68,1.67,7.8,0.64,363,Very Poor
Delhi,2018-12-24,147.0,281.94,20.03,47.38,67.41,34.02,2.27,14.14,44.66,3.25,11.51,1.34,329,Very Poor
Delhi,2018-12-25,158.05,307.71,20.36,50.9,71.26,6.18,2.32,15.31,36.95,4.4,3.29,2.02,358,Very Poor
Delhi,2018-12-26,150.85,285.96,24.61,51.9,76.51,34.26,2.5,14.56,40.63,2.62,4.43,1.98,339,Very Poor
Delhi,2018-12-27,146.08,277.6,26.32,54.92,81.24,7.64,2.11,14.81,36.35,3.52,10.25,0.63,339,Very Poor
Delhi,2018-12-28,152.75,287.45,21.56,51.26,72.82,6.24,2.37,19.68,40.08,1.52,6.94,2.59,359,Very Poor
Delhi,2018-12-29,157.63,271.07,24.05,53.08,77.13,23.02,2.36,14.78,39.24,0.83,4.87,1.89,335,Very Poor
Delhi,2018-12-30,141.04,258.09,20.97,44.9,65.87,19.69,2.31,16.76,44.03,2.43,4.35,1.61,318,Very Poor
Delhi,2018-12-31,154.28,305.97,23.42,46.9,70.32,32.68,2.41,12.62,30.1,2.31,4.27,2.24,355,Very Poor
Delhi,2019-01-01,158.2,283.69,24.66,52.39,77.05,19.55,2.48,15.54,36.92,0.48,11.68,1.6,358,Very Poor
Delhi,2019-01-02,147.6,237.07,22.84,47.48,70.32,6.86,2.33,15.02,38.09,2.64,1.87,0.21,327,Very Poor
Delhi,2019-01-03,150.52,261.99,22.06,47.92,69.98,22.13,2.26,12.84,35.79,1.56,4.13,0.41,327,Very Poor
Delhi,2019-01-04,147.32,287.37,25.07,53.21,78.28,13.46,2.18,17.72,33.4,1.5,11.13,0.26,336,Very Poor
Delhi,2019-01-05,139.71,246.85,25.74,53.71,79.45,21.78,2.04,20.41,33.08,2.36,1.65,0.15,306,Very Poor
Delhi,2019-01-06,155.45,272.89,23.2,50.73,73.93,27.99,2.42,16.92,33.92,1.89,10.62,1.98,347,Very Poor
Delhi,2019-01-07,156.94,292.4,20.87,48.42,69.29,10.52,2.51,14.46,42.51,3.43,5.95,0.75,352,Very Poor
Delhi,2019-01-08,151.83,272.6,18.92,41.97,60.89,21.96,2.34,15.22,40.53,0.19,0.9,1.39,342,Very Poor
Delhi,2019-01-09,150.34,274.46,24.28,50.32,74.6,9.01,2.33,14.28,41.04,4.22,9.14,2.83,339,Very Poor
Delhi,2019-01-10,154.39,267.83,24.05,50.89,74.94,6.91,2.2,18.47,40.38,1.8,3.75,0.98,333,Very Poor
Delhi,2019-01-11,156.45,269.68,25.47,54.22,79.69,16.81,2.29,15.63,33.62,2.78,5.61,2.25,340,Very Poor
Delhi,2019-01-12,143.59,274.91,19.09,45.84,64.93,22.93,2.38,14.78,41.83,3.02,5.32,2.13,346,Very Poor
Delhi,2019-01-13,156.82,258.91,21.65,48.87,70.52,20.06,2.46,16.2,37.83,4.1,8.75,1.79,353,Very Poor
Delhi,2019-01-14,158.58,271.54,20.11,39.48,59.59,19.42,2.45,16.78,35.94,0.4,6.82,1.31,355,Very Poor
Delhi,2019-01-15,154.89,288.3,22.7,50.89,73.59,30.74,2.26,18.52,38.45,1.44,2.72,0.47,353,Very Poor
Delhi,2019-01-16,157.44,278.57,24.68,49.36,74.04,19.56,2.42,15.03,37.3,0.89,10.75,1.44,364,Very Poor
Delhi,2019-01-17,153.04,298.17,19.98,49.61,69.59,28.51,2.34,13.78,45.74,0.15,9.26,2.69,357,Very Poor
Delhi,2019-01-18,151.08,274.17,20.6,48.02,68.62,33.77,2.4,18.19,25.97,0.73,7.17,0.92,369,Very Poor
Delhi,2019-01-19,154.97,273.44,21.28,46.82,68.1,12.76,2.46,16.3,33.31,1.49,1.5,0.98,358,Very Poor
Delhi,2019-01-20,150.38,292.03,23.56,52.23,75.79,17.17,2.45,19.71,39.3,0.84,11.74,2.57,361,Very Poor
Delhi,2019-01-21,154.98,259.67,25.34,50.98,76.32,23.34,2.24,12.96,45.73,1.73,9.38,0.59,322,Very Poor
Delhi,2019-01-22,137.85,276.85,23.49,48.61,72.1,12.15,2.24,18.91,30.63,1.09,6.3,0.86,325,Very Poor
Delhi,2019-01-23,145.59,298.3,23.03,50.29,73.32,26.54,2.61,16.94,38.8,1.74,1.56,1.43,362,Very Poor
Delhi,2019-01-24,159.12,300.79,22.97,48.83,71.8,13.2,2.56,15.88,39.16,3.34,1.09,0.24,363,Very Poor
Delhi,2019-01-25,132.79,244.64,21.39,49.61,71.0,34.25,2.1,12.01,35.65,1.91,5.61,1.77,318,Very Poor
Delhi,2019-01-26,166.31,287.02,21.38,50.81,72.19,30.25,2.55,15.08,44.04,0.23,10.2,1.43,365,Very Poor
Delhi,2019-01-27,155.69,284.93,19.72,47.73,67.45,13.69,2.55,13.76,46.74,1.15,2.96,1.29,357,Very Poor
Delhi,2019-01-28,150.81,255.89,18.78,43.61,62.39,20.18,2.38,14.74,37.21,3.52,10.37,2.55,333,Very Poor
Delhi,2019-01-29,157.36,264.16,22.83,48.41,71.24,27.99,2.18,15.66,34.34,1.44,9.83,0.95,340,Very Poor
Delhi,2019-01-30,162.53,307.28,21.0,45.39,66.39,13.24,2.6,17.51,39.89,2.19,4.34,1.78,372,Very Poor
Delhi,2019-01-31,149.47,280.94,21.43,51.3,72.73,20.12,2.13,20.56,37.67,1.52,3.47,1.45,336,Very Poor
Delhi,2019-02-01,159.27,286.58,23.65,48.7,72.35,22.32,2.5,17.18,39.23,2.94,5.77,1.63,352,Very Poor
Delhi,2019-02-02,147.77,265.72,20.47,49.5,69.97,25.75,2.35,14.39,30.77,3.6,2.38,0.4,333,Very Poor
Delhi,2019-02-03,146.88,252.53,19.32,46.89,66.21,6.48,2.16,16.31,35.33,1.23,2.06,0.85,309,Very Poor
Delhi,2019-02-04,156.36,278.77,25.48,54.49,79.97,13.25,2.34,16.74,39.35,2.91,4.42,2.99,347,Very Poor
Delhi,2019-02-05,141.14,277.34,24.76,53.77,78.53,34.47,2.39,16.97,34.48,4.11,5.55,0.22,330,Very Poor
Delhi,2019-02-06,159.33,276.51,21.75,48.51,70.26,32.86,2.4,19.7,35.46,2.92,4.08,1.62,348,Very Poor
Delhi,2019-02-07,137.97,285.89,18.89,45.66,64.55,24.67,2.43,18.51,34.4,0.28,7.37,2.62,337,Very Poor
Delhi,2019-02-08,143.12,272.17,19.94,46.79,66.73,17.64,2.35,15.85,40.12,3.79,10.59,0.81,325,Very Poor
Delhi,2019-02-09,143.1,264.79,24.87,52.72,77.59,22.47,2.15,12.13,34.49,0.92,2.66,0.63,321,Very Poor
Delhi,2019-02-10,151.89,269.97,21.9,50.38,72.28,22.89,2.31,14.81,41.97,1.31,0.81,2.23,342,Very Poor
Delhi,2019-02-11,167.59,297.58,26.67,54.65,81.32,23.85,2.36,14.84,41.4,0.91,1.71,2.46,358,Very Poor
Delhi,2019-02-12,162.37,291.89,22.56,52.83,75.39,24.21,2.46,17.96,39.8,1.48,11.52,0.2,346,Very Poor
Delhi,2019-02-13,143.41,250.82,23.39,52.21,75.6,32.35,2.06,15.93,39.68,0.75,7.93,0.78,321,Very Poor
Delhi,2019-02-14,147.88,256.9,24.38,55.87,80.25,34.52,2.23,17.08,30.56,1.39,3.89,1.13,329,Very Poor
Delhi,2019-02-15,140.51,250.67,23.99,51.52,75.51,14.05,2.19,17.38,40.63,0.93,3.99,0.37,313,Very Poor
Delhi,2019-02-16,154.97,267.04,20.86,45.43,66.29,25.31,2.45,17.08,32.96,3.1,7.73,0.87,335,Very Poor
Delhi,2019-02-17,145.42,272.26,22.05,53.78,75.83,28.42,2.23,17.0,40.97,4.1,4.9,1.93,335,Very Poor
